NC_001133.9	83335	84474	36	minus	1	0.0	754
NC_001133.9	84669	87031	34	minus	1	0.0	1168
NC_001133.9	87286	87752	33	plus	1	6.92e-43	115
NC_001133.9	87855	92270	32	minus	1	0.0	2622
NC_001133.9	92900	94477	31	plus	0.994328922495274	0.0	768
NC_001133.9	94687	99697	28	minus	0.98598820058997	0.0	2409
NC_001133.9	100285	101145	27	minus	0.93485342019544	1.83e-121	382
NC_001133.9	101565	105872	26	minus	1	0.0	2428
NC_001133.9	106272	108551	25	minus	1	0.0	1544
NC_001133.9	108928	110430	24	minus	0.967181467181467	0.0	813
NC_001133.9	110846	113359	23	minus	1	0.0	1434
NC_001133.9	113614	114819	22	minus	1	0.0	646
NC_001133.9	114919	118302	20	plus	0.996466431095406	0.0	1651
NC_001133.9	118570	119541	19	minus	0.993865030674847	0.0	582
NC_001133.9	120225	124492	18	plus	1	0.0	2211
NC_001133.9	124755	126768	17	plus	0.990566037735849	0.0	1091
NC_001133.9	126903	128096	14	minus	0.995	0.0	815
NC_001133.9	128306	129019	13	minus	0.9296875	1.35e-136	423
NC_001133.9	129309	130487	12	plus	0.967980295566502	0.0	669
NC_001133.9	130805	131983	11	plus	0.994936708860759	0.0	800
NC_001133.9	132199	134076	10	plus	1	0.0	835
NC_001133.9	134184	135665	9	minus	1	0.0	911
NC_001133.9	135854	136633	8	plus	1	1.46e-149	460
NC_001133.9	136914	137510	7	plus	1	2.35e-98	310
NC_001133.9	137719	138345	6	minus	0.967592592592593	7.53e-68	224
NC_001133.9	139171	139254	5157	plus	0.325581395348837	1.79e-13	62.4
NC_001133.9	139611	141437	5	minus	0.944012441679627	0.0	1137
NC_001133.9	142174	143145	3	plus	0.975845410628019	3.14e-62	207
NC_001133.9	143707	147531	2	plus	1	0.0	2369
NC_001133.9	147594	151160	1	minus	0.998277347114556	0.0	1875
NC_001133.9	152257	153870	86	plus	0.996296296296296	0.0	987
NC_001133.9	154098	154724	85	minus	0.95	4.34e-141	434
NC_001133.9	155005	156285	87	plus	1	0.0	771
NC_001133.9	156754	158619	88	minus	1	0.0	1230
NC_001133.9	158966	159793	89	plus	1	1.60e-158	486
NC_001133.9	160798	165737	90	minus	0.541353383458647	6.84e-95	335
NC_001133.9	166766	168871	92	minus	0.988732394366197	0.0	1098
NC_001133.9	169375	170295	93	plus	1	0.0	628
NC_001133.9	170396	175330	95	minus	0.301538461538462	0.0	1652
NC_001133.9	176655	177023	1978	minus	1	1.53e-60	198
NC_001133.9	179281	189217	103	plus	0.846153846153846	1.22e-160	494
NC_001133.9	190193	192256	106	plus	1	0.0	1350
NC_001133.9	192619	199614	107	plus	0.946173254835997	0.0	2088
NC_001133.9	201467	201787	108	minus	1	7.90e-38	132
NC_001133.9	203403	219144	109	plus	0.405071521456437	0.0	926
NC_001133.9	219947	220180	2998	plus	1	2.12e-32	115
NC_001133.9	220198	220497	113	plus	1	6.75e-56	184
NC_001133.9	221055	222926	3199	plus	0.57429718875502	4.83e-134	446
NC_001133.9	224011	224862	117	minus	1	3.29e-48	162
NC_001133.9	225460	226863	118	plus	1	0.0	943
NC_001133.9	227742	229317	119	plus	1	0.0	774
NC_001133.9	229464	229724	2023	minus	0.565789473684211	2.27e-20	85.1
NC_001134.8	286	5144	247	minus	0.994011976047904	0.0	1056
NC_001134.8	5451	5594	1710	plus	0.424778761061947	2.50e-18	77.4
NC_001134.8	5790	6133	246	plus	1	1.84e-49	166
NC_001134.8	6189	6599	3664	plus	0.769230769230769	8.10e-33	119
NC_001134.8	7605	7892	2365	minus	0.793388429752066	7.70e-61	199
NC_001134.8	8003	8524	245	plus	0.980392156862745	8.49e-60	195
NC_001134.8	9961	10551	242	minus	1	5.70e-97	306
NC_001134.8	10847	13876	241	minus	0.999010880316518	0.0	1883
NC_001134.8	14250	17696	240	minus	0.997395833333333	0.0	2085
NC_001134.8	18177	21293	239	minus	1	0.0	1922
NC_001134.8	22076	23536	238	minus	1	0.0	749
NC_001134.8	24098	24745	237	plus	1	6.51e-133	410
NC_001134.8	24955	28299	236	minus	0.997316636851521	0.0	1872
NC_001134.8	28469	28546	235	plus	0.65	1.74e-11	54.3
NC_001134.8	29971	35116	4537	plus	0.857142857142857	0.0	1297
NC_001134.8	36989	38690	231	plus	1	0.0	960
NC_001134.8	39145	40527	230	plus	1	0.0	835
NC_001134.8	40831	43095	229	plus	1	0.0	1172
NC_001134.8	43183	44055	227	plus	0.955719557195572	2.84e-169	517
NC_001134.8	44256	44918	225	minus	1	7.03e-119	370
NC_001134.8	45978	46370	224	plus	1	8.91e-84	265
NC_001134.8	46565	47059	223	minus	0.9375	2.41e-85	272
NC_001134.8	47363	48622	222	minus	0.995260663507109	0.0	786
NC_001134.8	48870	49358	221	plus	0.915730337078652	6.29e-106	331
NC_001134.8	49571	50953	220	plus	1	0.0	853
NC_001134.8	51031	59382	219	minus	0.998565279770445	0.0	4977
NC_001134.8	59825	60193	218	minus	0.891304347826087	1.72e-77	248
NC_001134.8	61202	62602	217	minus	1	0.0	787
NC_001134.8	63879	66818	216	plus	0.998980632008155	0.0	1439
NC_001134.8	67169	69442	215	minus	0.998682476943347	0.0	1214
NC_001134.8	69716	71127	213	minus	1	0.0	842
NC_001134.8	71866	72972	212	plus	1	1.14e-137	431
NC_001134.8	73070	74695	211	minus	1	0.0	1039
NC_001134.8	75280	79755	210	plus	0.99268130405855	0.0	2607
NC_001134.8	80378	80731	209	minus	1	9.79e-64	207
NC_001134.8	80897	84261	207	minus	1	0.0	1938
NC_001134.8	84499	86523	206	minus	0.996923076923077	0.0	1127
NC_001134.8	86722	87957	205	minus	1	0.0	664
NC_001134.8	88532	89125	1846	minus	0.985074626865672	2.45e-100	316
NC_001134.8	89458	89556	201	minus	1	2.62e-16	67.8
NC_001134.8	89978	90178	202	plus	0.807228915662651	6.61e-40	137
NC_001134.8	90226	90486	200	minus	0.844660194174757	1.53e-48	163
NC_001134.8	90644	92030	198	plus	1	0.0	766
NC_001134.8	92414	93394	196	plus	1	0.0	634
NC_001134.8	93687	95882	195	minus	0.978609625668449	0.0	1187
NC_001134.8	96669	100307	194	minus	1	0.0	1955
NC_001134.8	100371	101156	192	minus	1	1.49e-159	489
NC_001134.8	101886	105170	191	plus	0.984712230215827	0.0	1924
NC_001134.8	105308	107397	189	minus	0.995695839311334	0.0	1107
NC_001134.8	107932	109995	188	plus	1	0.0	1255
NC_001134.8	110131	110421	186	minus	0.881818181818182	4.28e-42	145
NC_001134.8	110594	111244	187	plus	1	1.02e-114	357
NC_001134.8	111437	112708	185	plus	1	0.0	791
NC_001134.8	112801	113427	184	minus	1	4.39e-108	338
NC_001134.8	113762	115075	183	plus	0.933901918976546	0.0	765
NC_001134.8	115573	116829	182	minus	1	0.0	843
NC_001134.8	117589	119145	181	plus	0.986692015209126	0.0	897
NC_001134.8	119379	121874	179	minus	1	0.0	1330
NC_001134.8	122753	124759	178	minus	1	0.0	794
NC_001134.8	125268	126119	177	plus	0.969283276450512	2.05e-161	496
NC_001134.8	126834	127244	176	plus	0.985611510791367	2.00e-73	236
NC_001134.8	127299	127610	175	plus	1	4.23e-20	82.0
NC_001134.8	127895	132040	174	minus	1	0.0	2301
NC_001134.8	132424	133749	173	plus	1	0.0	653
NC_001134.8	134143	135507	172	minus	0.993449781659389	0.0	879
NC_001134.8	135998	136339	171	plus	0.926829268292683	1.51e-67	218
NC_001134.8	136688	137461	170	plus	1	5.36e-129	401
NC_001134.8	138341	140260	169	minus	1	0.0	1101
NC_001134.8	141247	141972	168	plus	1	1.21e-147	454
NC_001134.8	142121	142750	167	minus	0.954545454545455	1.80e-102	323
NC_001134.8	143393	143539	166	plus	0.816666666666667	5.09e-28	102
NC_001134.8	143995	145674	164	minus	0.96551724137931	0.0	1035
NC_001134.8	146187	146885	163	plus	1	1.56e-141	436
NC_001134.8	147209	150283	162	plus	0.999025341130604	0.0	1843
NC_001134.8	150447	151220	161	minus	1	3.93e-154	473
NC_001134.8	151493	153604	160	minus	0.997167138810198	0.0	1212
NC_001134.8	153848	158341	159	minus	0.989431968295905	0.0	2299
NC_001134.8	158692	159693	158	minus	0.965317919075145	0.0	671
NC_001134.8	160184	161329	157	plus	1	0.0	618
NC_001134.8	161699	162715	156	plus	1	0.0	605
NC_001134.8	163041	163997	155	minus	1	0.0	553
NC_001134.8	164488	164769	153	minus	0.989473684210526	4.62e-50	167
NC_001134.8	166134	167210	154	plus	0.952254641909814	6.45e-146	455
NC_001134.8	167518	167838	152	minus	1	2.05e-33	120
NC_001134.8	168810	169376	340	plus	0.994736842105263	3.82e-98	309
NC_001134.8	170793	171023	150	plus	0.802083333333333	1.68e-28	105
NC_001134.8	171481	171918	149	plus	1	2.50e-92	290
NC_001134.8	172585	174477	148	plus	0.921167883211679	0.0	1177
NC_001134.8	174920	177469	147	minus	0.978135788262371	0.0	1311
NC_001134.8	177895	181275	146	minus	0.993827160493827	0.0	1868
NC_001134.8	181660	182094	145	minus	1	1.28e-91	288
NC_001134.8	182407	184119	144	plus	0.99304347826087	0.0	966
NC_001134.8	184353	185915	143	plus	1	0.0	904
NC_001134.8	185998	186474	142	minus	1	4.85e-67	217
NC_001134.8	186844	191583	141	minus	1	0.0	2759
NC_001134.8	192415	193512	140	plus	0.994350282485876	0.0	713
NC_001134.8	194122	195702	139	plus	1	0.0	1026
NC_001134.8	199064	201748	138	minus	1	0.0	1434
NC_001134.8	202056	203261	137	plus	1	0.0	801
NC_001134.8	203406	205817	135	plus	0.997368421052632	0.0	1340
NC_001134.8	206107	206949	134	minus	1	4.55e-130	405
NC_001134.8	207206	209224	133	plus	0.994091580502216	0.0	1047
NC_001134.8	209424	209648	132	plus	0.9375	4.72e-28	103
NC_001134.8	209653	212163	131	plus	0.995243757431629	0.0	1455
NC_001134.8	212632	216366	130	minus	0.934136546184739	0.0	1017
NC_001134.8	216587	217129	128	minus	1	2.45e-107	335
NC_001134.8	217491	220400	125	plus	0.986693961105425	0.0	1566
NC_001134.8	221360	226544	126	plus	0.977324263038549	0.0	665
NC_001134.8	227636	235093	124	plus	0.996792301523657	0.0	4150
NC_001134.8	235394	235720	123	minus	0.819548872180451	2.40e-44	152
NC_001134.8	236573	236887	122	plus	0.795454545454545	6.65e-59	194
NC_001134.8	237180	237467	121	minus	0.914285714285714	5.32e-55	181
NC_001134.8	238968	241283	251	minus	0.988476312419974	0.0	1373
NC_001134.8	241738	242568	252	minus	0.965156794425087	3.09e-164	503
NC_001134.8	242809	244212	253	plus	0.987341772151899	0.0	916
NC_001134.8	244366	245667	254	minus	1	0.0	705
NC_001134.8	245906	246547	255	plus	1	1.24e-108	340
NC_001134.8	246962	248503	256	plus	1	0.0	922
NC_001134.8	248812	250992	257	minus	0.986431478968792	0.0	1070
NC_001134.8	252563	254209	258	minus	1	0.0	932
NC_001134.8	255373	255621	259	minus	0.798076923076923	2.35e-48	162
NC_001134.8	256331	256741	260	plus	1	1.15e-85	271
NC_001134.8	257118	258014	261	minus	0.993055555555556	0.0	586
NC_001134.8	259147	259566	262	minus	1	6.36e-87	275
NC_001134.8	260070	265086	264	plus	0.492316448491747	2.77e-113	400
NC_001134.8	265492	265881	265	minus	1	4.72e-75	240
NC_001134.8	266725	267249	266	minus	0.857843137254902	1.74e-105	331
NC_001134.8	267710	269503	267	minus	1	0.0	1117
NC_001134.8	270247	270354	268	plus	0.27906976744186	9.09e-10	53.9
NC_001134.8	270953	273703	269	minus	0.997823721436344	0.0	1569
NC_001134.8	274433	275527	270	minus	0.994550408719346	0.0	669
NC_001134.8	276253	278352	271	minus	1	0.0	1340
NC_001134.8	279021	280607	272	plus	1	0.0	1080
NC_001134.8	281443	283344	273	plus	1	0.0	1092
NC_001134.8	283738	284271	274	plus	1	5.13e-118	365
NC_001134.8	284428	287925	275	minus	1	0.0	2105
NC_001134.8	289445	290314	276	plus	0.960264900662252	4.54e-171	524
NC_001134.8	290681	291865	277	minus	1	0.0	716
NC_001134.8	292877	294019	278	minus	1	0.0	643
NC_001134.8	294024	294347	279	minus	0.972972972972973	2.24e-38	134
NC_001134.8	294425	296002	280	minus	1	0.0	971
NC_001134.8	296372	297742	281	minus	0.997816593886463	0.0	852
NC_001134.8	298292	299950	282	plus	1	0.0	874
NC_001134.8	300166	301254	283	plus	1	0.0	608
NC_001134.8	301519	301821	284	plus	1	1.37e-59	194
NC_001134.8	301950	304703	285	plus	0.997826086956522	0.0	1566
NC_001134.8	304930	305970	286	minus	0.994269340974212	0.0	670
NC_001134.8	306269	306955	287	minus	1	4.11e-143	440
NC_001134.8	309081	310313	288	minus	1	0.0	783
NC_001134.8	310565	311452	289	minus	1	0.0	582
NC_001134.8	311898	314789	290	plus	1	0.0	1745
NC_001134.8	315575	316504	291	plus	0.993589743589744	0.0	572
NC_001134.8	316977	317864	292	plus	0.989966555183946	9.84e-148	457
NC_001134.8	318266	320275	293	plus	1	0.0	1226
NC_001134.8	320437	321609	294	minus	0.982412060301508	0.0	718
NC_001134.8	321876	323945	295	minus	1	0.0	1263
NC_001134.8	324341	326059	296	minus	1	0.0	1084
NC_001134.8	328173	330092	297	minus	1	0.0	1014
NC_001134.8	330507	331499	298	minus	0.988059701492537	0.0	605
NC_001134.8	331833	332348	299	plus	0.977272727272727	8.49e-101	316
NC_001134.8	333378	333803	300	plus	0.904458598726115	5.36e-91	287
NC_001134.8	334386	336818	301	minus	0.914919852034525	0.0	734
NC_001134.8	337183	338338	302	minus	1	5.29e-147	457
NC_001134.8	338720	339352	304	minus	1	1.41e-134	415
NC_001134.8	339675	340751	305	minus	1	0.0	642
NC_001134.8	343101	343982	306	plus	0.852173913043478	6.60e-177	543
NC_001134.8	344602	347301	307	minus	1	0.0	1535
NC_001134.8	347879	349384	309	plus	1	0.0	937
NC_001134.8	351383	351451	308	minus	0.433962264150943	9.40e-10	50.1
NC_001134.8	352193	353293	311	minus	1	0.0	600
NC_001134.8	353672	356017	312	minus	1	0.0	1394
NC_001134.8	356330	356566	313	minus	0.975308641975309	3.31e-44	149
NC_001134.8	356861	360187	314	minus	1	0.0	1653
NC_001134.8	360652	362514	315	minus	1	0.0	1099
NC_001134.8	362890	364565	1075	plus	0.788851351351351	8.11e-25	93.6
NC_001134.8	364787	365719	316	minus	1	0.0	594
NC_001134.8	365979	366503	317	minus	0.966850828729282	1.12e-82	265
NC_001134.8	366970	368182	318	minus	0.997530864197531	0.0	714
NC_001134.8	368584	369678	320	minus	1	0.0	577
NC_001134.8	370037	370699	321	minus	1	8.95e-120	373
NC_001134.8	372412	372729	322	minus	0.483412322274882	6.43e-64	212
NC_001134.8	373861	378433	323	minus	0.978688524590164	0.0	1092
NC_001134.8	379221	379934	325	minus	1	7.56e-141	434
NC_001134.8	380411	381034	326	plus	0.981132075471698	5.39e-92	293
NC_001134.8	382078	382674	328	plus	0.925581395348837	6.01e-120	373
NC_001134.8	382860	383015	327	minus	0.962962962962963	6.42e-27	99.0
NC_001134.8	383112	385988	329	plus	1	0.0	1722
NC_001134.8	386301	389216	330	plus	0.994882292732856	0.0	1697
NC_001134.8	390227	391291	332	plus	1	0.0	596
NC_001134.8	391351	391617	331	minus	1	2.53e-38	133
NC_001134.8	391805	392293	333	minus	1	2.19e-97	306
NC_001134.8	393513	394706	334	plus	0.911627906976744	1.26e-161	503
NC_001134.8	395383	398277	335	minus	1	0.0	1522
NC_001134.8	398617	400890	336	minus	0.998682476943347	0.0	1343
NC_001134.8	401253	405251	337	minus	1	0.0	2003
NC_001134.8	405844	405957	2548	minus	0.339285714285714	9.67e-15	67.4
NC_001134.8	406628	407068	338	minus	0.899328859060403	6.09e-84	266
NC_001134.8	409169	410629	339	plus	1	0.0	746
NC_001134.8	411090	413981	341	plus	0.987704918032787	0.0	1800
NC_001134.8	414192	414752	151	minus	0.984210526315789	2.04e-97	307
NC_001134.8	415983	416888	343	plus	0.980519480519481	4.88e-168	515
NC_001134.8	418907	419164	342	minus	1	4.13e-43	146
NC_001134.8	420297	423041	344	minus	0.966209081309398	0.0	1535
NC_001134.8	423765	424829	345	plus	1	0.0	706
NC_001134.8	424990	425737	346	minus	0.961389961389961	2.03e-157	483
NC_001134.8	426190	427058	347	minus	1	6.76e-51	169
NC_001134.8	427155	427484	350	minus	1	9.87e-72	229
NC_001134.8	427698	430951	352	minus	1	0.0	919
NC_001134.8	432039	434291	353	plus	0.996021220159151	0.0	1303
NC_001134.8	434406	435698	354	minus	1	0.0	594
NC_001134.8	436021	436713	355	plus	1	5.39e-131	405
NC_001134.8	436951	441306	356	plus	0.997938144329897	0.0	2579
NC_001134.8	441515	443590	357	plus	1	0.0	1223
NC_001134.8	443821	444693	359	minus	1	0.0	553
NC_001134.8	445062	447323	360	minus	1	0.0	1368
NC_001134.8	447709	449316	362	plus	1	0.0	1031
NC_001134.8	449320	449463	361	minus	1	3.80e-16	68.2
NC_001134.8	449667	450656	363	plus	1	0.0	585
NC_001134.8	450881	451969	364	minus	1	0.0	717
NC_001134.8	452658	453224	365	plus	1	5.59e-122	377
NC_001134.8	453793	454530	366	minus	1	7.73e-162	494
NC_001134.8	454822	457656	367	plus	0.996835443037975	0.0	1143
NC_001134.8	457919	458362	368	minus	1	4.25e-92	290
NC_001134.8	458608	458832	369	plus	1	5.10e-34	120
NC_001134.8	458872	460221	370	plus	1	0.0	805
NC_001134.8	461178	461873	371	minus	1	1.17e-143	442
NC_001134.8	462139	462579	372	plus	1	1.35e-39	96.7
NC_001134.8	462870	466048	373	minus	0.888314374353671	0.0	984
NC_001134.8	467248	469614	375	plus	0.997471554993679	0.0	1378
NC_001134.8	469790	473926	376	minus	0.989949748743719	0.0	2514
NC_001134.8	474199	476428	378	minus	0.995601173020528	0.0	1376
NC_001134.8	477671	478999	6542	plus	0.965141612200436	0.0	895
NC_001134.8	479454	480323	380	plus	0.969899665551839	8.12e-158	486
NC_001134.8	480435	480923	381	minus	1	1.42e-78	252
NC_001134.8	481364	483367	382	minus	1	0.0	1129
NC_001134.8	483970	484503	384	minus	1	2.30e-97	306
NC_001134.8	484742	486866	385	minus	1	0.0	1053
NC_001134.8	487205	488377	387	minus	0.99238578680203	0.0	733
NC_001134.8	488905	490392	388	minus	1	0.0	967
NC_001134.8	490850	491070	389	plus	1	1.01e-38	133
NC_001134.8	491269	492822	391	minus	1	0.0	916
NC_001134.8	493081	494115	392	minus	1	0.0	590
NC_001134.8	494353	495339	393	minus	1	8.73e-173	530
NC_001134.8	495592	496869	394	minus	1	2.06e-161	502
NC_001134.8	497163	499265	396	plus	0.994326241134752	0.0	1060
NC_001134.8	499652	501517	397	minus	1	0.0	1133
NC_001134.8	501804	504644	398	minus	1	0.0	1545
NC_001134.8	504854	505306	400	plus	1	6.29e-80	255
NC_001134.8	505668	512774	401	plus	1	0.0	4281
NC_001134.8	513044	513583	402	plus	1	3.41e-105	329
NC_001134.8	513783	515336	403	minus	0.986666666666667	0.0	715
NC_001134.8	515664	517190	404	plus	1	0.0	1011
NC_001134.8	517350	526628	405	minus	1	0.0	4930
NC_001134.8	527025	528038	406	minus	1	0.0	667
NC_001134.8	528317	530602	408	plus	0.984496124031008	0.0	1221
NC_001134.8	530929	532182	409	minus	0.954337899543379	0.0	739
NC_001134.8	533271	533549	410	minus	0.885714285714286	3.23e-54	179
NC_001134.8	533762	534817	411	plus	1	0.0	679
NC_001134.8	535323	536096	412	plus	0.924731182795699	4.52e-143	442
NC_001134.8	536575	537465	413	plus	1	1.43e-148	459
NC_001134.8	537876	539705	414	plus	1	0.0	852
NC_001134.8	539987	541021	415	plus	1	0.0	657
NC_001134.8	541215	544493	416	minus	0.908675799086758	0.0	1508
NC_001134.8	545052	545978	417	plus	0.974763406940063	0.0	598
NC_001134.8	546376	547251	418	plus	1	4.44e-132	412
NC_001134.8	547460	548194	419	plus	1	6.27e-143	440
NC_001134.8	548362	548982	420	minus	0.958333333333333	7.17e-123	381
NC_001134.8	549771	550928	421	plus	1	0.0	609
NC_001134.8	551104	553200	422	minus	1	0.0	1176
NC_001134.8	553588	554310	423	minus	0.94140625	1.72e-121	379
NC_001134.8	556549	558198	424	plus	1	0.0	987
NC_001134.8	558685	559728	425	plus	1	0.0	605
NC_001134.8	560063	561004	426	plus	1	0.0	597
NC_001134.8	561634	562764	427	plus	1	0.0	726
NC_001134.8	563203	564561	428	minus	0.993421052631579	0.0	759
NC_001134.8	565723	567480	430	plus	1	0.0	1031
NC_001134.8	567875	568426	431	minus	1	6.38e-106	331
NC_001134.8	568852	569664	432	plus	0.974820143884892	2.19e-165	506
NC_001134.8	569863	571200	433	minus	0.984547461368653	0.0	817
NC_001134.8	571468	571890	434	minus	1	7.16e-57	189
NC_001134.8	572371	573612	435	plus	1	0.0	696
NC_001134.8	573981	576002	436	minus	0.968299711815562	0.0	1175
NC_001134.8	576344	578086	437	minus	1	0.0	1117
NC_001134.8	578364	578984	438	plus	1	5.36e-117	364
NC_001134.8	579150	581366	439	minus	0.997300944669366	0.0	1060
NC_001134.8	581726	582172	440	minus	1	1.38e-98	308
NC_001134.8	582338	583355	442	plus	1	0.0	618
NC_001134.8	583738	584649	443	plus	0.971246006389776	0.0	571
NC_001134.8	584807	586445	444	minus	1	0.0	878
NC_001134.8	586547	589114	446	minus	1	0.0	1365
NC_001134.8	589741	591381	447	plus	0.949389179755672	0.0	896
NC_001134.8	591772	592419	448	minus	0.911392405063291	5.08e-115	360
NC_001134.8	593611	594834	449	minus	0.900662251655629	0.0	788
NC_001134.8	595406	595555	450	minus	0.769230769230769	6.92e-18	73.9
NC_001134.8	596115	597065	451	plus	1	0.0	632
NC_001134.8	597363	598934	452	plus	1	0.0	882
NC_001134.8	599123	599959	453	minus	1	7.15e-166	508
NC_001134.8	600553	602360	454	plus	1	0.0	889
NC_001134.8	602634	603476	455	plus	1	4.39e-123	385
NC_001134.8	603685	604107	456	minus	1	5.68e-72	232
NC_001134.8	604930	605448	6242	plus	0.873737373737374	3.02e-96	304
NC_001134.8	605966	606277	458	plus	1	1.62e-57	189
NC_001134.8	606670	607140	459	plus	0.975155279503106	8.88e-79	252
NC_001134.8	607652	608872	461	plus	1	0.0	668
NC_001134.8	609121	609753	462	minus	0.941964285714286	4.61e-115	359
NC_001134.8	610038	610409	463	plus	1	8.95e-75	239
NC_001134.8	610614	611882	464	minus	1	0.0	862
NC_001134.8	612236	613900	465	minus	1	0.0	1043
NC_001134.8	614024	614173	466	minus	1	4.72e-16	67.8
NC_001134.8	614526	614630	467	minus	1	3.93e-10	50.1
NC_001134.8	615203	615856	468	minus	1	5.43e-120	373
NC_001134.8	616127	618520	469	minus	0.99874843554443	0.0	1402
NC_001134.8	619002	634924	475	plus	1	0.0	1529
NC_001134.8	635236	636543	480	plus	0.935622317596567	0.0	761
NC_001134.8	636703	642210	481	minus	1	0.0	3399
NC_001134.8	642583	642900	482	plus	1	2.21e-67	217
NC_001134.8	645550	645978	483	plus	1	3.92e-68	221
NC_001134.8	646158	647132	484	minus	1	2.52e-169	520
NC_001134.8	647886	649904	485	plus	1	0.0	1102
NC_001134.8	650368	651192	486	plus	1	0.0	554
NC_001134.8	651478	652998	487	plus	0.958333333333333	0.0	818
NC_001134.8	653452	655302	488	plus	0.985623003194888	0.0	724
NC_001134.8	655576	657600	489	minus	1	0.0	1212
NC_001134.8	657832	658392	490	plus	1	1.73e-100	316
NC_001134.8	658719	662243	491	minus	0.994919559695174	0.0	2228
NC_001134.8	662499	664677	493	minus	1	0.0	1082
NC_001134.8	665153	666253	494	minus	1	0.0	704
NC_001134.8	666538	666642	495	plus	1	1.49e-17	71.2
NC_001134.8	666720	668351	496	minus	1	0.0	1055
NC_001134.8	668663	673535	500	plus	1	0.0	1287
NC_001134.8	673581	675134	502	minus	0.994241842610365	0.0	843
NC_001134.8	675313	676227	503	plus	1	1.52e-172	528
NC_001134.8	676372	679221	504	minus	0.994764397905759	0.0	1712
NC_001134.8	679636	679944	505	minus	0.762962962962963	5.55e-50	169
NC_001134.8	680362	680562	506	plus	1	1.22e-38	133
NC_001134.8	682179	683090	507	minus	1	6.10e-129	403
NC_001134.8	683373	684669	509	plus	0.929951690821256	0.0	699
NC_001134.8	684977	685261	510	plus	1	2.24e-56	185
NC_001134.8	685438	686592	511	minus	1	0.0	773
NC_001134.8	686901	690263	512	plus	1	0.0	1933
NC_001134.8	690389	691693	513	minus	0.995423340961098	0.0	859
NC_001134.8	691969	694518	514	plus	1	0.0	1290
NC_001134.8	695107	697302	515	minus	1	0.0	1309
NC_001134.8	698360	699943	516	minus	0.99622641509434	0.0	950
NC_001134.8	700490	701773	517	minus	0.9490022172949	0.0	893
NC_001134.8	702589	704055	518	minus	1	0.0	909
NC_001134.8	704679	705386	519	plus	0.98744769874477	1.98e-160	490
NC_001134.8	705447	706793	520	minus	1	0.0	792
NC_001134.8	707528	708016	521	plus	1	5.95e-78	250
NC_001134.8	708153	711539	522	minus	0.999115044247788	0.0	1731
NC_001134.8	711591	712745	523	plus	0.992268041237113	0.0	768
NC_001134.8	713004	714455	524	minus	1	0.0	733
NC_001134.8	714807	716459	525	minus	0.996383363471971	0.0	1051
NC_001134.8	716882	717994	526	minus	1	0.0	741
NC_001134.8	719090	720604	527	plus	0.963740458015267	0.0	810
NC_001134.8	721390	722313	528	plus	1	0.0	639
NC_001134.8	722611	723054	529	plus	1	1.87e-87	276
NC_001134.8	723276	723635	530	plus	0.983606557377049	1.20e-63	207
NC_001134.8	723736	724263	531	minus	1	2.06e-102	321
NC_001134.8	724456	726540	533	plus	1	0.0	1035
NC_001134.8	726618	727074	532	minus	1	4.25e-52	168
